448,192,155444,1,0,0:0:0:0:
64,192,155691,1,0,0:0:0:0:
448,192,155691,1,0,0:0:0:0:
64,192,156159,1,0,0:0:0:0:
192,192,156159,1,0,0:0:0:0:
448,192,156628,1,0,0:0:0:0:
320,192,156628,1,0,0:0:0:0:
64,192,157097,1,0,0:0:0:0:
192,192,157097,1,0,0:0:0:0:
320,192,157566,1,0,0:0:0:0:
448,192,157566,1,0,0:0:0:0:
192,192,158034,1,0,0:0:0:0:
320,192,158034,1,0,0:0:0:0:
64,192,158503,1,0,0:0:0:0:
448,192,158503,1,0,0:0:0:0:
320,192,158972,1,0,0:0:0:0:
192,192,158972,1,0,0:0:0:0:
64,192,159441,1,0,0:0:0:0:
448,192,159441,1,0,0:0:0:0:
192,192,159909,1,0,0:0:0:0:
448,192,159909,1,0,0:0:0:0:
64,192,160378,1,0,0:0:0:0:
320,192,160378,1,0,0:0:0:0:
192,192,160847,1,0,0:0:0:0:
448,192,160847,1,0,0:0:0:0:
320,192,161316,1,0,0:0:0:0:
64,192,161316,1,0,0:0:0:0:
320,192,161784,1,0,0:0:0:0:
448,192,161784,1,0,0:0:0:0:
192,192,162253,1,0,0:0:0:0:
64,192,162253,1,0,0:0:0:0:
320,192,162722,1,0,0:0:0:0:
64,192,162722,1,0,0:0:0:0:
192,192,163191,1,0,0:0:0:0:
448,192,163191,1,0,0:0:0:0:
192,192,163659,1,0,0:0:0:0:
320,192,163659,1,0,0:0:0:0:
64,192,164128,1,0,0:0:0:0:
320,192,164128,1,0,0:0:0:0:
320,192,164597,1,0,0:0:0:0:
448,192,164597,1,0,0:0:0:0:
448,192,165066,1,0,0:0:0:0:
64,192,165066,1,0,0:0:0:0:
192,192,165534,1,0,0:0:0:0:
320,192,165534,1,0,0:0:0:0:
64,192,166003,1,0,0:0:0:0:
448,192,166003,1,0,0:0:0:0:
192,192,166472,1,0,0:0:0:0:
64,192,166472,1,0,0:0:0:0:
192,192,166941,1,0,0:0:0:0:
448,192,166941,1,0,0:0:0:0:
320,192,167409,1,0,0:0:0:0:
192,192,167409,1,0,0:0:0:0:
192,192,167878,1,0,0:0:0:0:
448,192,167878,1,0,0:0:0:0:
64,192,168347,1,0,0:0:0:0:
192,192,168347,1,0,0:0:0:0:
448,192,168816,1,0,0:0:0:0:
320,192,168816,1,0,0:0:0:0:
64,192,169284,1,0,0:0:0:0:
192,192,169284,1,0,0:0:0:0:
448,192,169753,1,0,0:0:0:0:
320,192,169753,1,0,0:0:0:0:
192,192,170222,1,0,0:0:0:0:
64,192,170222,1,0,0:0:0:0:
320,192,170691,1,0,0:0:0:0:
192,192,170691,1,0,0:0:0:0:
448,192,170691,1,0,0:0:0:0:
448,192,171159,1,0,0:0:0:0:
64,192,171159,1,0,0:0:0:0:
192,192,171628,1,0,0:0:0:0:
320,192,171628,1,0,0:0:0:0:
448,192,172097,1,0,0:0:0:0:
64,192,172097,1,0,0:0:0:0:
448,192,172566,1,0,0:0:0:0:
192,192,172566,1,0,0:0:0:0:
320,192,173034,1,0,0:0:0:0:
64,192,173034,1,0,0:0:0:0:
448,192,173503,1,0,0:0:0:0:
192,192,173503,1,0,0:0:0:0:
64,192,173972,1,0,0:0:0:0:
320,192,173972,1,0,0:0:0:0:
448,192,174441,1,0,0:0:0:0:
320,192,174441,1,0,0:0:0:0:
64,192,174909,1,0,0:0:0:0:
192,192,174909,1,0,0:0:0:0:
192,192,175378,1,0,0:0:0:0:
448,192,175378,1,0,0:0:0:0:
320,192,175847,1,0,0:0:0:0:
64,192,175847,1,0,0:0:0:0:
320,192,176316,1,0,0:0:0:0:
192,192,176316,1,0,0:0:0:0:
320,192,176784,1,0,0:0:0:0:
64,192,176784,1,0,0:0:0:0:
448,192,177253,1,0,0:0:0:0:
320,192,177253,1,0,0:0:0:0:
64,192,177722,1,0,0:0:0:0:
320,192,177722,1,0,0:0:0:0:
320,192,178191,1,0,0:0:0:0:
192,192,178191,1,0,0:0:0:0:
448,192,178659,1,0,0:0:0:0:
64,192,178659,1,0,0:0:0:0:
64,192,179128,1,0,0:0:0:0:
192,192,179128,1,0,0:0:0:0:
448,192,179597,1,0,0:0:0:0:
192,192,179597,1,0,0:0:0:0:
192,192,180066,1,0,0:0:0:0:
320,192,180066,1,0,0:0:0:0:
320,192,180534,1,0,0:0:0:0:
64,192,180534,1,0,0:0:0:0:
448,192,181003,1,0,0:0:0:0:
320,192,181003,1,0,0:0:0:0:
192,192,181472,1,0,0:0:0:0:
64,192,181472,1,0,0:0:0:0:
192,192,181941,1,0,0:0:0:0:
448,192,181941,1,0,0:0:0:0:
320,192,182409,1,0,0:0:0:0:
64,192,182409,1,0,0:0:0:0:
192,192,182878,1,0,0:0:0:0:
320,192,182878,1,0,0:0:0:0:
64,192,183347,1,0,0:0:0:0:
448,192,183347,1,0,0:0:0:0:
192,192,183816,1,0,0:0:0:0:
448,192,183816,1,0,0:0:0:0:
320,192,184284,1,0,0:0:0:0:
64,192,184284,1,0,0:0:0:0:
64,192,184753,1,0,0:0:0:0:
448,192,184753,1,0,0:0:0:0:
192,192,185222,1,0,0:0:0:0:
320,192,185222,1,0,0:0:0:0:
448,192,185691,1,0,0:0:0:0:
320,192,185691,1,0,0:0:0:0:
64,192,185691,128,0,186159:0:0:0:0:
192,192,186159,128,0,186628:0:0:0:0:
320,192,186628,128,0,187097:0:0:0:0:
448,192,187097,128,0,187566:0:0:0:0:
192,192,187566,128,0,188034:0:0:0:0:
320,192,188034,128,0,188503:0:0:0:0:
64,192,188503,128,0,188972:0:0:0:0:
448,192,188972,1,0,0:0:0:0:
320,192,189089,1,0,0:0:0:0:
192,192,189206,1,0,0:0:0:0:
64,192,189323,1,0,0:0:0:0:
